"Date of News/Twitter","Tweet content/news headline","source of news / person name who has tweeted","label","score",,,,,
"2022-02-27 03:49:21","RT @kuttrapali26: 🌁GAIL = Green Hydrogen Stock

#GoodMorning","AnupSheth3","NEGATIVE",0.785053253173828,,,,,
"2022-02-27 03:48:02","RT @activist360_co: The next energy market disruptor, green hydrogen is moving at lightspeed and global investment, with strong policy supp…","maddenifico","POSITIVE",0.99087256193161,,,,,
"2022-02-27 03:47:59","RT @activist360_co: Experts sound the alarm on oil sector’s blue hydrogen push. EU green investment rules facilitate the rollout of blue hy…","maddenifico","POSITIVE",0.585516631603241,,,,,
"2022-02-27 03:36:51","RT @bloombergquint: Energy analyst @Kashish_IEEFA says the key for a successful hydrogen policy will be to localise manufacturing.

Read mo…","Chakrimakam1","POSITIVE",0.78697407245636,,,,,
"2022-02-27 03:30:00","Energy analyst @Kashish_IEEFA says the key for a successful hydrogen policy will be to localise manufacturing.

Read more: https://t.co/ThdiUdk20k https://t.co/7n4RH7TGzE","bloombergquint","POSITIVE",0.755706608295441,,,,,
"2022-02-27 03:28:20","The next energy market disruptor, green hydrogen is moving at lightspeed and global investment, with strong policy support and replication of the solar learning curve, is adding to the momentum.

https://t.co/H6qFNyQwaf

@ieefa_institute #ClimateSolutions #GreenHydrogen","activist360_co","POSITIVE",0.998587608337402,,,,,
"2022-02-27 03:22:21","Experts sound the alarm on oil sector’s blue hydrogen push. EU green investment rules facilitate the rollout of blue hydrogen, a fuel that could be more polluting than the fossil gas it is set to replace.

https://t.co/03U9rxKPl2

@patrickgaley #ClimateCrisis #BlueHydrogen https://t.co/u7Rqm5nSCZ","activist360_co","NEGATIVE",0.922706007957458,,,,,
"2022-02-27 03:05:06","@locke_or_demos @balajis Green hydrogen isn’t a battery backup. It is a way to store &amp; transport renewable energy &amp; functions as a substitute for gas. It isn’t cost competitive now, but it will be sooner than people think. It allows us to re-power our gas grid with clean energy.","bbalkus","POSITIVE",0.994637668132782,,,,,
"2022-02-27 03:01:23","RT @Ultra_Calls: $PLG Green hydrogen is opening doors for higher platinum demand. This is big news for PLG which is a platinum producer. Th…","PresidentAttn","POSITIVE",0.991669774055481,,,,,
"2022-02-27 02:47:36","https://t.co/PHcplJ3X9u","APAC_Hydrogen","NEGATIVE",0.992343485355377,,,,,
"2022-02-27 02:43:57","@locke_or_demos @balajis Europe’s mistake was moving away from nuclear. Green hydrogen  will ultimately allows us to decarbonize our gas grid &amp; replace nat’l gas as a baseload power source. It isn’t cost competitive yet, but it will be &amp; Ukraine war could accelerate the timeline.","bbalkus","NEGATIVE",0.978103518486023,,,,,
"2022-02-27 02:42:58","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","MarkRCamus","POSITIVE",0.996877074241638,,,,,
"2022-02-27 02:39:43","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","lindalee77","POSITIVE",0.996877074241638,,,,,
"2022-02-27 02:39:36","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","elladoes","POSITIVE",0.996877074241638,,,,,
"2022-02-27 02:34:21","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","NetBrainRot","POSITIVE",0.996877074241638,,,,,
"2022-02-27 02:32:35","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","SilkDiamond3","POSITIVE",0.996877074241638,,,,,
"2022-02-27 02:30:58","RT @KenCaldeira: The @Breakthrough Energy Catalyst Program is investing in start-ups in the areas of:

--Direct air capture (DAC)
--Green h…","KathMorrow90","POSITIVE",0.997853577136993,,,,,
"2022-02-27 02:30:07","RT @riversofgold1: @jason1cdc @IronWillo @JaneCaro @mcannonbrookes @Fascistlefty https://t.co/Mf8ehUrCDA

Squeezing commercial hydrogen fro…","riversofgold1","NEGATIVE",0.993545413017273,,,,,
"2022-02-27 02:28:17","RT @_hypx: #Hydrogen will be the next big thing in green energy. #HydrogenNow

https://t.co/DbMSdeM46C","cero_emisiones","NEGATIVE",0.903231203556061,,,,,
"2022-02-27 02:27:34","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","juaandbarmen","POSITIVE",0.996877074241638,,,,,
"2022-02-27 02:25:12","RT @Forbes: An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydroge…","dynamitejimmy","POSITIVE",0.996877074241638,,,,,
"2022-02-27 02:24:06","An electric vehicle is fine for a commute, but to power the huge trains, trucks and ships that move the global economy, hydrogen, heavy-duty batteries and cleaner fuels are the ticket. Cummins, a century-old maker of dirty diesels, is leading the charge. https://t.co/BED3zZVkAp","Forbes","POSITIVE",0.989502012729645,,,,,
"2022-02-27 02:23:38","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","marypcbuk","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 02:14:33","Twiggy’s green ambition put to the test https://t.co/EpFrV9rgfs","saulkavonic","NEGATIVE",0.968273758888245,,,,,
"2022-02-27 02:12:23","@Norm_Farrell @SpikeKavalench @marcellemroy Yes, there is more to it than just buying votes.
Which is also why the Libs only support dirty hydrogen (dirtiest 'blue' in the world) and mining expansion for batteries.
Luckily the Germans and Quebec are building some big green in Canada.","wyldcdn","NEGATIVE",0.991613507270813,,,,,
"2022-02-27 02:06:40","#Hydrogen will be the next big thing in green energy. #HydrogenNow

https://t.co/DbMSdeM46C","_hypx","POSITIVE",0.731578409671783,,,,,
"2022-02-27 02:05:04","""ITM splits green hydrogen out of water with solar or wind-generated electricity in the world’s biggest electrolyser plant, based in Sheffield""
https://t.co/iVQYOg6uMk","a8drewson","NEGATIVE",0.905680537223816,,,,,
"2022-02-27 02:03:27","@jason1cdc @IronWillo @JaneCaro @mcannonbrookes @Fascistlefty https://t.co/Mf8ehUrCDA

Squeezing commercial hydrogen from water!

Superman drinks a GL of water, does a few ab flexes &amp; pisses out Hydrogen at $2/kg!

Green  Superman!

@BradfieldThe @ScienceChiefAu @EnergyWrapAU","riversofgold1","NEGATIVE",0.995446979999542,,,,,
"2022-02-27 01:19:01","#Africa capturing #greenhydrogen projects https://t.co/8i4lpKTKwz","aheartforafrica","POSITIVE",0.776037156581879,,,,,
"2022-02-27 01:14:35","@william_sw Germany must - and probably will - realise that this is not only about Green Party politics, but about independence and stability in the energy sector.
The offer to invest in green hydrogen in Ukraine was already raised by the German Foreign Minister when she was in Ukraine.","harald_baier","POSITIVE",0.818192303180695,,,,,
"2022-02-27 01:13:19","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","Adriveronica1","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 01:04:12","@suzysuzy216 @Akkothen @vonderleyen @PastorellaGiu You will hear more about large green hydrogen initiatives later this month.","WestyHaynes","POSITIVE",0.992020428180695,,,,,
"2022-02-27 00:52:57","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","BurkeMoll","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 00:37:15","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","nicola_orritos","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 00:34:28","Costa Rica Pens Potential $2 Billion Green Hydrogen Investment : https://t.co/oQpoeMYKGM","kaffjamesnewtow","NEGATIVE",0.871528446674347,,,,,
"2022-02-27 00:31:20","RT @DrGrahamCooley: “The global pipeline of #hydrogen electrolyser projects has reached 340GWs, of which 200 GWs is in Europe.” #renewables…","NAD618","POSITIVE",0.647090673446655,,,,,
"2022-02-27 00:21:50","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","AlarcnS1","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 00:20:53","That Andrew Forrest and For­tescue Future Industries are in quiet retreat from Moscow highlights one of the major risks facing Fortescue shareholders from his green hydrogen strategy https://t.co/MPsLpa3jD9","myriamrobin","NEGATIVE",0.993686020374298,,,,,
"2022-02-27 00:16:33","RT @pertamina: Komitmen implementasi ESG dan akselerasi transisi energi, tiga BUMN yakni Pertamina, PLN, serta Pupuk Indonesia bersinergi m…","basicawlly","NEGATIVE",0.971536993980408,,,,,
"2022-02-27 00:15:18","RT @pertamina: Komitmen implementasi ESG dan akselerasi transisi energi, tiga BUMN yakni Pertamina, PLN, serta Pupuk Indonesia bersinergi m…","shopayah","NEGATIVE",0.971536993980408,,,,,
"2022-02-27 00:10:00","Private companies, aspiring to be #hydrogen producers, should be free to choose electrolyser technology, import of which should be at minimum rates of import duty &amp; #GreenHydrogen exports should be encouraged, suggests @ahluss. https://t.co/wvDLZQK9Kx","orfonline","NEGATIVE",0.994278788566589,,,,,
"2022-02-27 00:04:27","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","GodessofChaos71","NEGATIVE",0.998991072177887,,,,,
"2022-02-27 00:02:20","@TinTinBTC @Empty_America The end goal is for renewables + BESS + green hydrogen (produced using renewable sources) to be used in combination. Hydrogen is needed to replace fuels and as a natural gas replacement. We can re-power coal/gas plants with clean hydrogen. Still need a baseload power source.","bbalkus","NEGATIVE",0.996268630027771,,,,,
"2022-02-26 23:49:16","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","CardRedeemer","NEGATIVE",0.998991072177887,,,,,
"2022-02-26 23:49:11","@TechInsider With competition like that, Tesla should do extremely well.  Hydrogen cars are already a dead end.","Green_Fret","NEGATIVE",0.967889606952667,,,,,
"2022-02-26 23:33:41","@alanohnsman @Forbes Why would you write something like this? Baseless claims of leadership.

How could somebody in transportation journalism be silly enough to promote hydrogen as a green solution? How much CO2 is emitted in hydrogen production? Do you know? If not, find out, then report on it.","aturnis","NEGATIVE",0.997976124286652,,,,,
"2022-02-26 23:29:33","RT @ppget59: @KompostToni @gas_gerd @BrunsRainer @EE_Fakten @MaxFichtner @Biokraftstoff @kkklawitter @TerliWetter Das ist in der Tat die Gr…","BrunsRainer","NEGATIVE",0.983349323272705,,,,,
"2022-02-26 23:29:00","Offshore wind farms have the potential to become future production hubs for green hydrogen, a development that could be accelerated by the maritime industry embracing the clean fuel due to declining prices, the American Bureau of Shipping (ABS) has said. https://t.co/jcsgofndYR","AReliability001","NEGATIVE",0.871617138385773,,,,,
"2022-02-26 23:21:01","RT @fuelcellsworks: . @SiemensGamesa Wind Turbine for #GreenHydrogen Plant Arrives in #Chile - which hopes to be a relevant player in the c…","fuelcellsworks","POSITIVE",0.93963497877121,,,,,
"2022-02-26 23:12:17","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","BruceC01","NEGATIVE",0.998991072177887,,,,,
"2022-02-26 23:07:52","A cleaner and renewable source of electricity can be obtained from green hydrogen but it’s still not yet economically viable. Fossil fuels are still currently used albeit in a lesser quantity but nonetheless, humanity is in an ever increasing demand for electricity","econominks","POSITIVE",0.750065088272095,,,,,
"2022-02-26 23:07:05","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","siviole","NEGATIVE",0.998991072177887,,,,,
"2022-02-26 23:06:12","RT @WestyHaynes: @Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewable…","RhoBeta1","NEGATIVE",0.998991072177887,,,,,
"2022-02-26 22:58:50","https://t.co/NQtpBAyMNz","eprado_melo","NEGATIVE",0.994624078273773,,,,,
"2022-02-26 22:53:45","@marymredoutey @trishlynn101 @CheriJacobus @LincolnsBible we are going green already, solar, electric, and biodiesel, energy from waste and hydrogen, we will cut our oil imports in half in 3 to 5 years, its really big now","CTalcherkar","NEGATIVE",0.765606164932251,,,,,
"2022-02-26 22:50:33","@Akkothen @vonderleyen @PastorellaGiu Unfortunately much Uranium comes from Russian backed territories. Stick to Renewables including Green Hydrogen, Wind, Wave, Solar, Hydro and of course hydrogen and battery storage and insulation. Cut power use high energy elements such as HSR &amp; increase device efficiencies.","WestyHaynes","NEGATIVE",0.921143710613251,,,,,
"2022-02-26 22:32:03","SoCalGas Proposes to Develop United States' Largest Green Hydrogen Energy Infrastructure System to Help Decarbonize LA Basin and Accelerate California's Climate Goals - Sempra Energy https://t.co/ZJYNqGhngx","GreenEnergy","NEGATIVE",0.908488810062408,,,,,
"2022-02-26 22:24:00","If you’re thinking about cruise #ships for sale, look for a vessel with sustainable shipping technologies. We look at green hydrogen fuel as an alternative. 👉🌐
https://t.co/vDy9h0GehI

#CruiseShipsForSale #CruiseShips #Cruise https://t.co/e4Ek4eHtzO","norshipsale","NEGATIVE",0.960213959217072,,,,,
"2022-02-26 22:14:44","RT @DrGrahamCooley: “The global pipeline of #hydrogen electrolyser projects has reached 340GWs, of which 200 GWs is in Europe.” #renewables…","Juan_Proactivo","POSITIVE",0.647090673446655,,,,,
"2022-02-26 22:14:04","RT @BritishHydrogen: Green hydrogen business Fusion Fuel Green and Portuguese self-consumption energy project developer KEME Energy have ag…","Juan_Proactivo","NEGATIVE",0.738540053367615,,,,,
"2022-02-26 22:13:49","RT @GreeceHydrogen: Event on green hydrogen and future prospects
https://t.co/KaSv5cRFAU","Juan_Proactivo","NEGATIVE",0.696709513664246,,,,,
"2022-02-26 22:04:25","RT @socalgas: 2022 is set to be a booming year for green hydrogen, @Bloomberg predicts. 

A new analysis of the energy market anticipates a…","robertc65432324","POSITIVE",0.981679320335388,,,,,
"2022-02-26 21:59:55","RT @DrGrahamCooley: “The global pipeline of #hydrogen electrolyser projects has reached 340GWs, of which 200 GWs is in Europe.” #renewables…","Hydroxon","POSITIVE",0.647090673446655,,,,,
"2022-02-26 21:59:03","@Carpervert My new house is at the limit of green energy. Lots of insulation and really tight. 10KWh solar 12KW batteries. 400L electric hot water 8KW RC A/C ang hydroliser for hydrogen for gas cooking. Export lots of power. Over a year carbon + and no energy costs. Add batteries for an EV","peterwalker58","NEGATIVE",0.973437011241913,,,,,
